origin_index,origin_utc,horizon_days,window_end_exclusive_utc,magnitude_threshold,primary,numerical_check
337,2013-06-17T00:00:00Z,1,2013-06-18T00:00:00Z,4.5,0,0
337,2013-06-17T00:00:00Z,1,2013-06-18T00:00:00Z,5.5,0,0
337,2013-06-17T00:00:00Z,7,2013-06-24T00:00:00Z,3.5,0,0
337,2013-06-17T00:00:00Z,7,2013-06-24T00:00:00Z,4.5,1,0
337,2013-06-17T00:00:00Z,7,2013-06-24T00:00:00Z,5.5,0,0
337,2013-06-17T00:00:00Z,30,2013-07-17T00:00:00Z,3.5,0,0
337,2013-06-17T00:00:00Z,30,2013-07-17T00:00:00Z,4.5,0,0
337,2013-06-17T00:00:00Z,30,2013-07-17T00:00:00Z,5.5,0,0
338,2013-06-24T00:00:00Z,1,2013-06-25T00:00:00Z,3.5,0,0
338,2013-06-24T00:00:00Z,1,2013-06-25T00:00:00Z,4.5,0,0
338,2013-06-24T00:00:00Z,1,2013-06-25T00:00:00Z,5.5,0,0
338,2013-06-24T00:00:00Z,7,2013-07-01T00:00:00Z,3.5,0,0
338,2013-06-24T00:00:00Z,7,2013-07-01T00:00:00Z,4.5,1,0
338,2013-06-24T00:00:00Z,7,2013-07-01T00:00:00Z,5.5,0,0
338,2013-06-24T00:00:00Z,30,2013-07-24T00:00:00Z,3.5,0,0
338,2013-06-24T00:00:00Z,30,2013-07-24T00:00:00Z,4.5,0,0
338,2013-06-24T00:00:00Z,30,2013-07-24T00:00:00Z,5.5,0,0
339,2013-07-01T00:00:00Z,1,2013-07-02T00:00:00Z,3.5,0,0
339,2013-07-01T00:00:00Z,1,2013-07-02T00:00:00Z,4.5,0,0
339,2013-07-01T00:00:00Z,1,2013-07-02T00:00:00Z,5.5,0,0
339,2013-07-01T00:00:00Z,7,2013-07-08T00:00:00Z,3.5,0,0
339,2013-07-01T00:00:00Z,7,2013-07-08T00:00:00Z,4.5,1,0
339,2013-07-01T00:00:00Z,7,2013-07-08T00:00:00Z,5.5,0,0
339,2013-07-01T00:00:00Z,30,2013-07-31T00:00:00Z,3.5,0,0
339,2013-07-01T00:00:00Z,30,2013-07-31T00:00:00Z,4.5,0,0
339,2013-07-01T00:00:00Z,30,2013-07-31T00:00:00Z,5.5,0,0
340,2013-07-08T00:00:00Z,1,2013-07-09T00:00:00Z,3.5,0,1
340,2013-07-08T00:00:00Z,1,2013-07-09T00:00:00Z,4.5,0,1
340,2013-07-08T00:00:00Z,1,2013-07-09T00:00:00Z,5.5,0,1
340,2013-07-08T00:00:00Z,7,2013-07-15T00:00:00Z,3.5,0,1
340,2013-07-08T00:00:00Z,7,2013-07-15T00:00:00Z,4.5,1,1
340,2013-07-08T00:00:00Z,7,2013-07-15T00:00:00Z,5.5,0,1
340,2013-07-08T00:00:00Z,30,2013-08-07T00:00:00Z,3.5,0,1
340,2013-07-08T00:00:00Z,30,2013-08-07T00:00:00Z,4.5,0,1
340,2013-07-08T00:00:00Z,30,2013-08-07T00:00:00Z,5.5,0,1
341,2013-07-15T00:00:00Z,1,2013-07-16T00:00:00Z,3.5,0,0
341,2013-07-15T00:00:00Z,1,2013-07-16T00:00:00Z,4.5,0,0
341,2013-07-15T00:00:00Z,1,2013-07-16T00:00:00Z,5.5,0,0
341,2013-07-15T00:00:00Z,7,2013-07-22T00:00:00Z,3.5,0,0
341,2013-07-15T00:00:00Z,7,2013-07-22T00:00:00Z,4.5,1,0
341,2013-07-15T00:00:00Z,7,2013-07-22T00:00:00Z,5.5,0,0
341,2013-07-15T00:00:00Z,30,2013-08-14T00:00:00Z,3.5,0,0
341,2013-07-15T00:00:00Z,30,2013-08-14T00:00:00Z,4.5,0,0
341,2013-07-15T00:00:00Z,30,2013-08-14T00:00:00Z,5.5,0,0
342,2013-07-22T00:00:00Z,1,2013-07-23T00:00:00Z,3.5,0,0
342,2013-07-22T00:00:00Z,1,2013-07-23T00:00:00Z,4.5,0,0
342,2013-07-22T00:00:00Z,1,2013-07-23T00:00:00Z,5.5,0,0
342,2013-07-22T00:00:00Z,7,2013-07-29T00:00:00Z,3.5,0,0
342,2013-07-22T00:00:00Z,7,2013-07-29T00:00:00Z,4.5,1,0
342,2013-07-22T00:00:00Z,7,2013-07-29T00:00:00Z,5.5,0,0
342,2013-07-22T00:00:00Z,30,2013-08-21T00:00:00Z,3.5,0,0
342,2013-07-22T00:00:00Z,30,2013-08-21T00:00:00Z,4.5,0,0
342,2013-07-22T00:00:00Z,30,2013-08-21T00:00:00Z,5.5,0,0
343,2013-07-29T00:00:00Z,1,2013-07-30T00:00:00Z,3.5,0,0
343,2013-07-29T00:00:00Z,1,2013-07-30T00:00:00Z,4.5,0,0
343,2013-07-29T00:00:00Z,1,2013-07-30T00:00:00Z,5.5,0,0
343,2013-07-29T00:00:00Z,7,2013-08-05T00:00:00Z,3.5,0,0
343,2013-07-29T00:00:00Z,7,2013-08-05T00:00:00Z,4.5,1,0
343,2013-07-29T00:00:00Z,7,2013-08-05T00:00:00Z,5.5,0,0
343,2013-07-29T00:00:00Z,30,2013-08-28T00:00:00Z,3.5,0,0
343,2013-07-29T00:00:00Z,30,2013-08-28T00:00:00Z,4.5,0,0
343,2013-07-29T00:00:00Z,30,2013-08-28T00:00:00Z,5.5,0,0
344,2013-08-05T00:00:00Z,1,2013-08-06T00:00:00Z,3.5,0,0
344,2013-08-05T00:00:00Z,1,2013-08-06T00:00:00Z,4.5,0,0
344,2013-08-05T00:00:00Z,1,2013-08-06T00:00:00Z,5.5,0,0
344,2013-08-05T00:00:00Z,7,2013-08-12T00:00:00Z,3.5,0,0
344,2013-08-05T00:00:00Z,7,2013-08-12T00:00:00Z,4.5,1,0
344,2013-08-05T00:00:00Z,7,2013-08-12T00:00:00Z,5.5,0,0
344,2013-08-05T00:00:00Z,30,2013-09-04T00:00:00Z,3.5,0,0
344,2013-08-05T00:00:00Z,30,2013-09-04T00:00:00Z,4.5,0,0
344,2013-08-05T00:00:00Z,30,2013-09-04T00:00:00Z,5.5,0,0
345,2013-08-12T00:00:00Z,1,2013-08-13T00:00:00Z,3.5,0,0
345,2013-08-12T00:00:00Z,1,2013-08-13T00:00:00Z,4.5,0,0
345,2013-08-12T00:00:00Z,1,2013-08-13T00:00:00Z,5.5,0,0
345,2013-08-12T00:00:00Z,7,2013-08-19T00:00:00Z,3.5,0,0
345,2013-08-12T00:00:00Z,7,2013-08-19T00:00:00Z,4.5,1,0
345,2013-08-12T00:00:00Z,7,2013-08-19T00:00:00Z,5.5,0,0
345,2013-08-12T00:00:00Z,30,2013-09-11T00:00:00Z,3.5,0,0
345,2013-08-12T00:00:00Z,30,2013-09-11T00:00:00Z,4.5,0,0
345,2013-08-12T00:00:00Z,30,2013-09-11T00:00:00Z,5.5,0,0
346,2013-08-19T00:00:00Z,1,2013-08-20T00:00:00Z,3.5,0,0
346,2013-08-19T00:00:00Z,1,2013-08-20T00:00:00Z,4.5,0,0
346,2013-08-19T00:00:00Z,1,2013-08-20T00:00:00Z,5.5,0,0
346,2013-08-19T00:00:00Z,7,2013-08-26T00:00:00Z,3.5,0,0
346,2013-08-19T00:00:00Z,7,2013-08-26T00:00:00Z,4.5,1,0
346,2013-08-19T00:00:00Z,7,2013-08-26T00:00:00Z,5.5,0,0
346,2013-08-19T00:00:00Z,30,2013-09-18T00:00:00Z,3.5,0,0
346,2013-08-19T00:00:00Z,30,2013-09-18T00:00:00Z,4.5,0,0
346,2013-08-19T00:00:00Z,30,2013-09-18T00:00:00Z,5.5,0,0
347,2013-08-26T00:00:00Z,1,2013-08-27T00:00:00Z,3.5,0,0
347,2013-08-26T00:00:00Z,1,2013-08-27T00:00:00Z,4.5,0,0
347,2013-08-26T00:00:00Z,1,2013-08-27T00:00:00Z,5.5,0,0
347,2013-08-26T00:00:00Z,7,2013-09-02T00:00:00Z,3.5,0,0
347,2013-08-26T00:00:00Z,7,2013-09-02T00:00:00Z,4.5,1,0
347,2013-08-26T00:00:00Z,7,2013-09-02T00:00:00Z,5.5,0,0
347,2013-08-26T00:00:00Z,30,2013-09-25T00:00:00Z,3.5,0,0
347,2013-08-26T00:00:00Z,30,2013-09-25T00:00:00Z,4.5,0,0
347,2013-08-26T00:00:00Z,30,2013-09-25T00:00:00Z,5.5,0,0
348,2013-09-02T00:00:00Z,1,2013-09-03T00:00:00Z,3.5,0,0
348,2013-09-02T00:00:00Z,1,2013-09-03T00:00:00Z,4.5,0,0
348,2013-09-02T00:00:00Z,1,2013-09-03T00:00:00Z,5.5,0,0
348,2013-09-02T00:00:00Z,7,2013-09-09T00:00:00Z,3.5,0,0
348,2013-09-02T00:00:00Z,7,2013-09-09T00:00:00Z,4.5,1,0
348,2013-09-02T00:00:00Z,7,2013-09-09T00:00:00Z,5.5,0,0
348,2013-09-02T00:00:00Z,30,2013-10-02T00:00:00Z,3.5,0,0
348,2013-09-02T00:00:00Z,30,2013-10-02T00:00:00Z,4.5,0,0
348,2013-09-02T00:00:00Z,30,2013-10-02T00:00:00Z,5.5,0,0
349,2013-09-09T00:00:00Z,1,2013-09-10T00:00:00Z,3.5,0,0
349,2013-09-09T00:00:00Z,1,2013-09-10T00:00:00Z,4.5,0,0
349,2013-09-09T00:00:00Z,1,2013-09-10T00:00:00Z,5.5,0,0
349,2013-09-09T00:00:00Z,7,2013-09-16T00:00:00Z,3.5,0,0
349,2013-09-09T00:00:00Z,7,2013-09-16T00:00:00Z,4.5,1,0
349,2013-09-09T00:00:00Z,7,2013-09-16T00:00:00Z,5.5,0,0
349,2013-09-09T00:00:00Z,30,2013-10-09T00:00:00Z,3.5,0,0
349,2013-09-09T00:00:00Z,30,2013-10-09T00:00:00Z,4.5,0,0
349,2013-09-09T00:00:00Z,30,2013-10-09T00:00:00Z,5.5,0,0
350,2013-09-16T00:00:00Z,1,2013-09-17T00:00:00Z,3.5,0,0
350,2013-09-16T00:00:00Z,1,2013-09-17T00:00:00Z,4.5,0,0
350,2013-09-16T00:00:00Z,1,2013-09-17T00:00:00Z,5.5,0,0
350,2013-09-16T00:00:00Z,7,2013-09-23T00:00:00Z,3.5,0,0
350,2013-09-16T00:00:00Z,7,2013-09-23T00:00:00Z,4.5,1,0
350,2013-09-16T00:00:00Z,7,2013-09-23T00:00:00Z,5.5,0,0
350,2013-09-16T00:00:00Z,30,2013-10-16T00:00:00Z,3.5,0,0
350,2013-09-16T00:00:00Z,30,2013-10-16T00:00:00Z,4.5,0,0
350,2013-09-16T00:00:00Z,30,2013-10-16T00:00:00Z,5.5,0,0
351,2013-09-23T00:00:00Z,1,2013-09-24T00:00:00Z,3.5,0,0
351,2013-09-23T00:00:00Z,1,2013-09-24T00:00:00Z,4.5,0,0
351,2013-09-23T00:00:00Z,1,2013-09-24T00:00:00Z,5.5,0,0
351,2013-09-23T00:00:00Z,7,2013-09-30T00:00:00Z,3.5,0,0
351,2013-09-23T00:00:00Z,7,2013-09-30T00:00:00Z,4.5,1,0
351,2013-09-23T00:00:00Z,7,2013-09-30T00:00:00Z,5.5,0,0
351,2013-09-23T00:00:00Z,30,2013-10-23T00:00:00Z,3.5,0,0
351,2013-09-23T00:00:00Z,30,2013-10-23T00:00:00Z,4.5,0,0
351,2013-09-23T00:00:00Z,30,2013-10-23T00:00:00Z,5.5,0,0
352,2013-09-30T00:00:00Z,1,2013-10-01T00:00:00Z,3.5,0,0
352,2013-09-30T00:00:00Z,1,2013-10-01T00:00:00Z,4.5,0,0
352,2013-09-30T00:00:00Z,1,2013-10-01T00:00:00Z,5.5,0,0
352,2013-09-30T00:00:00Z,7,2013-10-07T00:00:00Z,3.5,0,0
352,2013-09-30T00:00:00Z,7,2013-10-07T00:00:00Z,4.5,1,0
352,2013-09-30T00:00:00Z,7,2013-10-07T00:00:00Z,5.5,0,0
352,2013-09-30T00:00:00Z,30,2013-10-30T00:00:00Z,3.5,0,0
352,2013-09-30T00:00:00Z,30,2013-10-30T00:00:00Z,4.5,0,0
352,2013-09-30T00:00:00Z,30,2013-10-30T00:00:00Z,5.5,0,0
353,2013-10-07T00:00:00Z,1,2013-10-08T00:00:00Z,3.5,0,0
353,2013-10-07T00:00:00Z,1,2013-10-08T00:00:00Z,4.5,0,0
353,2013-10-07T00:00:00Z,1,2013-10-08T00:00:00Z,5.5,0,0
353,2013-10-07T00:00:00Z,7,2013-10-14T00:00:00Z,3.5,0,0
353,2013-10-07T00:00:00Z,7,2013-10-14T00:00:00Z,4.5,1,0
353,2013-10-07T00:00:00Z,7,2013-10-14T00:00:00Z,5.5,0,0
353,2013-10-07T00:00:00Z,30,2013-11-06T00:00:00Z,3.5,0,0
353,2013-10-07T00:00:00Z,30,2013-11-06T00:00:00Z,4.5,0,0
353,2013-10-07T00:00:00Z,30,2013-11-06T00:00:00Z,5.5,0,0
354,2013-10-14T00:00:00Z,1,2013-10-15T00:00:00Z,3.5,0,0
354,2013-10-14T00:00:00Z,1,2013-10-15T00:00:00Z,4.5,0,0
354,2013-10-14T00:00:00Z,1,2013-10-15T00:00:00Z,5.5,0,0
354,2013-10-14T00:00:00Z,7,2013-10-21T00:00:00Z,3.5,0,0
354,2013-10-14T00:00:00Z,7,2013-10-21T00:00:00Z,4.5,1,0
354,2013-10-14T00:00:00Z,7,2013-10-21T00:00:00Z,5.5,0,0
354,2013-10-14T00:00:00Z,30,2013-11-13T00:00:00Z,3.5,0,0
354,2013-10-14T00:00:00Z,30,2013-11-13T00:00:00Z,4.5,0,0
354,2013-10-14T00:00:00Z,30,2013-11-13T00:00:00Z,5.5,0,0
355,2013-10-21T00:00:00Z,1,2013-10-22T00:00:00Z,3.5,0,0
355,2013-10-21T00:00:00Z,1,2013-10-22T00:00:00Z,4.5,0,0
355,2013-10-21T00:00:00Z,1,2013-10-22T00:00:00Z,5.5,0,0
355,2013-10-21T00:00:00Z,7,2013-10-28T00:00:00Z,3.5,0,0
355,2013-10-21T00:00:00Z,7,2013-10-28T00:00:00Z,4.5,1,0
355,2013-10-21T00:00:00Z,7,2013-10-28T00:00:00Z,5.5,0,0
355,2013-10-21T00:00:00Z,30,2013-11-20T00:00:00Z,3.5,0,0
355,2013-10-21T00:00:00Z,30,2013-11-20T00:00:00Z,4.5,0,0
355,2013-10-21T00:00:00Z,30,2013-11-20T00:00:00Z,5.5,0,0
356,2013-10-28T00:00:00Z,1,2013-10-29T00:00:00Z,3.5,0,0
356,2013-10-28T00:00:00Z,1,2013-10-29T00:00:00Z,4.5,0,0
356,2013-10-28T00:00:00Z,1,2013-10-29T00:00:00Z,5.5,0,0
356,2013-10-28T00:00:00Z,7,2013-11-04T00:00:00Z,3.5,0,0
356,2013-10-28T00:00:00Z,7,2013-11-04T00:00:00Z,4.5,1,0
356,2013-10-28T00:00:00Z,7,2013-11-04T00:00:00Z,5.5,0,0
356,2013-10-28T00:00:00Z,30,2013-11-27T00:00:00Z,3.5,0,0
356,2013-10-28T00:00:00Z,30,2013-11-27T00:00:00Z,4.5,0,0
356,2013-10-28T00:00:00Z,30,2013-11-27T00:00:00Z,5.5,0,0
357,2013-11-04T00:00:00Z,1,2013-11-05T00:00:00Z,3.5,0,0
357,2013-11-04T00:00:00Z,1,2013-11-05T00:00:00Z,4.5,0,0
357,2013-11-04T00:00:00Z,1,2013-11-05T00:00:00Z,5.5,0,0
357,2013-11-04T00:00:00Z,7,2013-11-11T00:00:00Z,3.5,0,0
357,2013-11-04T00:00:00Z,7,2013-11-11T00:00:00Z,4.5,1,0
357,2013-11-04T00:00:00Z,7,2013-11-11T00:00:00Z,5.5,0,0
357,2013-11-04T00:00:00Z,30,2013-12-04T00:00:00Z,3.5,0,0
357,2013-11-04T00:00:00Z,30,2013-12-04T00:00:00Z,4.5,0,0
357,2013-11-04T00:00:00Z,30,2013-12-04T00:00:00Z,5.5,0,0
358,2013-11-11T00:00:00Z,1,2013-11-12T00:00:00Z,3.5,0,0
358,2013-11-11T00:00:00Z,1,2013-11-12T00:00:00Z,4.5,0,0
358,2013-11-11T00:00:00Z,1,2013-11-12T00:00:00Z,5.5,0,0
358,2013-11-11T00:00:00Z,7,2013-11-18T00:00:00Z,3.5,0,0
358,2013-11-11T00:00:00Z,7,2013-11-18T00:00:00Z,4.5,1,0
358,2013-11-11T00:00:00Z,7,2013-11-18T00:00:00Z,5.5,0,0
358,2013-11-11T00:00:00Z,30,2013-12-11T00:00:00Z,3.5,0,0
358,2013-11-11T00:00:00Z,30,2013-12-11T00:00:00Z,4.5,0,0
358,2013-11-11T00:00:00Z,30,2013-12-11T00:00:00Z,5.5,0,0
359,2013-11-18T00:00:00Z,1,2013-11-19T00:00:00Z,3.5,0,0
359,2013-11-18T00:00:00Z,1,2013-11-19T00:00:00Z,4.5,0,0
359,2013-11-18T00:00:00Z,1,2013-11-19T00:00:00Z,5.5,0,0
359,2013-11-18T00:00:00Z,7,2013-11-25T00:00:00Z,3.5,0,0
359,2013-11-18T00:00:00Z,7,2013-11-25T00:00:00Z,4.5,1,0
359,2013-11-18T00:00:00Z,7,2013-11-25T00:00:00Z,5.5,0,0
359,2013-11-18T00:00:00Z,30,2013-12-18T00:00:00Z,3.5,0,0
359,2013-11-18T00:00:00Z,30,2013-12-18T00:00:00Z,4.5,0,0
359,2013-11-18T00:00:00Z,30,2013-12-18T00:00:00Z,5.5,0,0
360,2013-11-25T00:00:00Z,1,2013-11-26T00:00:00Z,3.5,0,1
360,2013-11-25T00:00:00Z,1,2013-11-26T00:00:00Z,4.5,0,1
360,2013-11-25T00:00:00Z,1,2013-11-26T00:00:00Z,5.5,0,1
360,2013-11-25T00:00:00Z,7,2013-12-02T00:00:00Z,3.5,0,1
360,2013-11-25T00:00:00Z,7,2013-12-02T00:00:00Z,4.5,1,1
360,2013-11-25T00:00:00Z,7,2013-12-02T00:00:00Z,5.5,0,1
360,2013-11-25T00:00:00Z,30,2013-12-25T00:00:00Z,3.5,0,1
360,2013-11-25T00:00:00Z,30,2013-12-25T00:00:00Z,4.5,0,1
360,2013-11-25T00:00:00Z,30,2013-12-25T00:00:00Z,5.5,0,1
361,2013-12-02T00:00:00Z,1,2013-12-03T00:00:00Z,3.5,0,0
361,2013-12-02T00:00:00Z,1,2013-12-03T00:00:00Z,4.5,0,0
361,2013-12-02T00:00:00Z,1,2013-12-03T00:00:00Z,5.5,0,0
361,2013-12-02T00:00:00Z,7,2013-12-09T00:00:00Z,3.5,0,0
361,2013-12-02T00:00:00Z,7,2013-12-09T00:00:00Z,4.5,1,0
361,2013-12-02T00:00:00Z,7,2013-12-09T00:00:00Z,5.5,0,0
361,2013-12-02T00:00:00Z,30,2014-01-01T00:00:00Z,3.5,0,0
361,2013-12-02T00:00:00Z,30,2014-01-01T00:00:00Z,4.5,0,0
361,2013-12-02T00:00:00Z,30,2014-01-01T00:00:00Z,5.5,0,0
362,2013-12-09T00:00:00Z,1,2013-12-10T00:00:00Z,3.5,0,0
362,2013-12-09T00:00:00Z,1,2013-12-10T00:00:00Z,4.5,0,0
362,2013-12-09T00:00:00Z,1,2013-12-10T00:00:00Z,5.5,0,0
362,2013-12-09T00:00:00Z,7,2013-12-16T00:00:00Z,3.5,0,0
362,2013-12-09T00:00:00Z,7,2013-12-16T00:00:00Z,4.5,1,0
362,2013-12-09T00:00:00Z,7,2013-12-16T00:00:00Z,5.5,0,0
362,2013-12-09T00:00:00Z,30,2014-01-08T00:00:00Z,3.5,0,0
362,2013-12-09T00:00:00Z,30,2014-01-08T00:00:00Z,4.5,0,0
362,2013-12-09T00:00:00Z,30,2014-01-08T00:00:00Z,5.5,0,0
363,2013-12-16T00:00:00Z,1,2013-12-17T00:00:00Z,3.5,0,0
363,2013-12-16T00:00:00Z,1,2013-12-17T00:00:00Z,4.5,0,0
363,2013-12-16T00:00:00Z,1,2013-12-17T00:00:00Z,5.5,0,0
363,2013-12-16T00:00:00Z,7,2013-12-23T00:00:00Z,3.5,0,0
363,2013-12-16T00:00:00Z,7,2013-12-23T00:00:00Z,4.5,1,0
363,2013-12-16T00:00:00Z,7,2013-12-23T00:00:00Z,5.5,0,0
363,2013-12-16T00:00:00Z,30,2014-01-15T00:00:00Z,3.5,0,0
363,2013-12-16T00:00:00Z,30,2014-01-15T00:00:00Z,4.5,0,0
363,2013-12-16T00:00:00Z,30,2014-01-15T00:00:00Z,5.5,0,0
364,2013-12-23T00:00:00Z,1,2013-12-24T00:00:00Z,3.5,0,0
364,2013-12-23T00:00:00Z,1,2013-12-24T00:00:00Z,4.5,0,0
364,2013-12-23T00:00:00Z,1,2013-12-24T00:00:00Z,5.5,0,0
364,2013-12-23T00:00:00Z,7,2013-12-30T00:00:00Z,3.5,0,0
364,2013-12-23T00:00:00Z,7,2013-12-30T00:00:00Z,4.5,1,0
364,2013-12-23T00:00:00Z,7,2013-12-30T00:00:00Z,5.5,0,0
364,2013-12-23T00:00:00Z,30,2014-01-22T00:00:00Z,3.5,0,0
364,2013-12-23T00:00:00Z,30,2014-01-22T00:00:00Z,4.5,0,0
364,2013-12-23T00:00:00Z,30,2014-01-22T00:00:00Z,5.5,0,0
365,2013-12-30T00:00:00Z,1,2013-12-31T00:00:00Z,3.5,0,0
365,2013-12-30T00:00:00Z,1,2013-12-31T00:00:00Z,4.5,0,0
365,2013-12-30T00:00:00Z,1,2013-12-31T00:00:00Z,5.5,0,0
365,2013-12-30T00:00:00Z,7,2014-01-06T00:00:00Z,3.5,0,0
365,2013-12-30T00:00:00Z,7,2014-01-06T00:00:00Z,4.5,1,0
365,2013-12-30T00:00:00Z,7,2014-01-06T00:00:00Z,5.5,0,0
365,2013-12-30T00:00:00Z,30,2014-01-29T00:00:00Z,3.5,0,0
365,2013-12-30T00:00:00Z,30,2014-01-29T00:00:00Z,4.5,0,0
365,2013-12-30T00:00:00Z,30,2014-01-29T00:00:00Z,5.5,0,0
366,2014-01-06T00:00:00Z,1,2014-01-07T00:00:00Z,3.5,0,0
366,2014-01-06T00:00:00Z,1,2014-01-07T00:00:00Z,4.5,0,0
366,2014-01-06T00:00:00Z,1,2014-01-07T00:00:00Z,5.5,0,0
366,2014-01-06T00:00:00Z,7,2014-01-13T00:00:00Z,3.5,0,0
366,2014-01-06T00:00:00Z,7,2014-01-13T00:00:00Z,4.5,1,0
366,2014-01-06T00:00:00Z,7,2014-01-13T00:00:00Z,5.5,0,0
366,2014-01-06T00:00:00Z,30,2014-02-05T00:00:00Z,3.5,0,0
366,2014-01-06T00:00:00Z,30,2014-02-05T00:00:00Z,4.5,0,0
366,2014-01-06T00:00:00Z,30,2014-02-05T00:00:00Z,5.5,0,0
367,2014-01-13T00:00:00Z,1,2014-01-14T00:00:00Z,3.5,0,0
367,2014-01-13T00:00:00Z,1,2014-01-14T00:00:00Z,4.5,0,0
367,2014-01-13T00:00:00Z,1,2014-01-14T00:00:00Z,5.5,0,0
367,2014-01-13T00:00:00Z,7,2014-01-20T00:00:00Z,3.5,0,0
367,2014-01-13T00:00:00Z,7,2014-01-20T00:00:00Z,4.5,1,0
367,2014-01-13T00:00:00Z,7,2014-01-20T00:00:00Z,5.5,0,0
367,2014-01-13T00:00:00Z,30,2014-02-12T00:00:00Z,3.5,0,0
367,2014-01-13T00:00:00Z,30,2014-02-12T00:00:00Z,4.5,0,0
367,2014-01-13T00:00:00Z,30,2014-02-12T00:00:00Z,5.5,0,0
368,2014-01-20T00:00:00Z,1,2014-01-21T00:00:00Z,3.5,0,0
368,2014-01-20T00:00:00Z,1,2014-01-21T00:00:00Z,4.5,0,0
368,2014-01-20T00:00:00Z,1,2014-01-21T00:00:00Z,5.5,0,0
368,2014-01-20T00:00:00Z,7,2014-01-27T00:00:00Z,3.5,0,0
368,2014-01-20T00:00:00Z,7,2014-01-27T00:00:00Z,4.5,1,0
368,2014-01-20T00:00:00Z,7,2014-01-27T00:00:00Z,5.5,0,0
368,2014-01-20T00:00:00Z,30,2014-02-19T00:00:00Z,3.5,0,0
368,2014-01-20T00:00:00Z,30,2014-02-19T00:00:00Z,4.5,0,0
368,2014-01-20T00:00:00Z,30,2014-02-19T00:00:00Z,5.5,0,0
369,2014-01-27T00:00:00Z,1,2014-01-28T00:00:00Z,3.5,0,0
369,2014-01-27T00:00:00Z,1,2014-01-28T00:00:00Z,4.5,0,0
369,2014-01-27T00:00:00Z,1,2014-01-28T00:00:00Z,5.5,0,0
369,2014-01-27T00:00:00Z,7,2014-02-03T00:00:00Z,3.5,0,0
369,2014-01-27T00:00:00Z,7,2014-02-03T00:00:00Z,4.5,1,0
369,2014-01-27T00:00:00Z,7,2014-02-03T00:00:00Z,5.5,0,0
369,2014-01-27T00:00:00Z,30,2014-02-26T00:00:00Z,3.5,0,0
369,2014-01-27T00:00:00Z,30,2014-02-26T00:00:00Z,4.5,0,0
369,2014-01-27T00:00:00Z,30,2014-02-26T00:00:00Z,5.5,0,0
370,2014-02-03T00:00:00Z,1,2014-02-04T00:00:00Z,3.5,0,0
370,2014-02-03T00:00:00Z,1,2014-02-04T00:00:00Z,4.5,0,0
370,2014-02-03T00:00:00Z,1,2014-02-04T00:00:00Z,5.5,0,0
370,2014-02-03T00:00:00Z,7,2014-02-10T00:00:00Z,3.5,0,0
370,2014-02-03T00:00:00Z,7,2014-02-10T00:00:00Z,4.5,1,0
370,2014-02-03T00:00:00Z,7,2014-02-10T00:00:00Z,5.5,0,0
370,2014-02-03T00:00:00Z,30,2014-03-05T00:00:00Z,3.5,0,0
370,2014-02-03T00:00:00Z,30,2014-03-05T00:00:00Z,4.5,0,0
370,2014-02-03T00:00:00Z,30,2014-03-05T00:00:00Z,5.5,0,0
371,2014-02-10T00:00:00Z,1,2014-02-11T00:00:00Z,3.5,0,0
371,2014-02-10T00:00:00Z,1,2014-02-11T00:00:00Z,4.5,0,0
371,2014-02-10T00:00:00Z,1,2014-02-11T00:00:00Z,5.5,0,0
371,2014-02-10T00:00:00Z,7,2014-02-17T00:00:00Z,3.5,0,0
371,2014-02-10T00:00:00Z,7,2014-02-17T00:00:00Z,4.5,1,0
371,2014-02-10T00:00:00Z,7,2014-02-17T00:00:00Z,5.5,0,0
371,2014-02-10T00:00:00Z,30,2014-03-12T00:00:00Z,3.5,0,0
371,2014-02-10T00:00:00Z,30,2014-03-12T00:00:00Z,4.5,0,0
371,2014-02-10T00:00:00Z,30,2014-03-12T00:00:00Z,5.5,0,0
372,2014-02-17T00:00:00Z,1,2014-02-18T00:00:00Z,3.5,0,0
372,2014-02-17T00:00:00Z,1,2014-02-18T00:00:00Z,4.5,0,0
372,2014-02-17T00:00:00Z,1,2014-02-18T00:00:00Z,5.5,0,0
372,2014-02-17T00:00:00Z,7,2014-02-24T00:00:00Z,3.5,0,0
372,2014-02-17T00:00:00Z,7,2014-02-24T00:00:00Z,4.5,1,0
372,2014-02-17T00:00:00Z,7,2014-02-24T00:00:00Z,5.5,0,0
372,2014-02-17T00:00:00Z,30,2014-03-19T00:00:00Z,3.5,0,0
372,2014-02-17T00:00:00Z,30,2014-03-19T00:00:00Z,4.5,0,0
372,2014-02-17T00:00:00Z,30,2014-03-19T00:00:00Z,5.5,0,0
373,2014-02-24T00:00:00Z,1,2014-02-25T00:00:00Z,3.5,0,0
373,2014-02-24T00:00:00Z,1,2014-02-25T00:00:00Z,4.5,0,0
373,2014-02-24T00:00:00Z,1,2014-02-25T00:00:00Z,5.5,0,0
373,2014-02-24T00:00:00Z,7,2014-03-03T00:00:00Z,3.5,0,0
373,2014-02-24T00:00:00Z,7,2014-03-03T00:00:00Z,4.5,1,0
373,2014-02-24T00:00:00Z,7,2014-03-03T00:00:00Z,5.5,0,0
373,2014-02-24T00:00:00Z,30,2014-03-26T00:00:00Z,3.5,0,0
373,2014-02-24T00:00:00Z,30,2014-03-26T00:00:00Z,4.5,0,0
373,2014-02-24T00:00:00Z,30,2014-03-26T00:00:00Z,5.5,0,0
